92146,"Serre-Swan's theorem (see the MO discussion) says that any locally free sheaf over an affine variety is a direct summand of a free sheaf. However this is not true on projective varieties. It is not hard to check that a non-trivial line bundle with non-zero global sections can not be a direct summand of a free sheaf. The reason is that being a direct summand of a free sheaf implies that the dual line bundle also has non-zero global sections. But that implies the line bundle is trivial. 

I am wondering if the same holds for vector bundles i.e. if a vector bundle and its dual over a projective variety both have non-zero global sections then the vector bundle is trivial. 

Another I think related question is the following:

Is a direct summand of a direct sum of line bundles on a projective variety also a direct sum of line bundles?
",Direct summands of direct sum of line bundles on projective varieties
92147,"I'm looking for as many examples/applications as possible of the use of embedding a smooth projective geometrically connected curve $X$ over a number field $k$ with $X(k)\neq \emptyset$ into its Jacobian (via a rational point). Please do not take the meaning of ""use"" to seriously.  

I know of 

Chabauty's method of proving a special case of the Mordell conjecture.

Faltings' use of the Torelli map in his proof of the Shafarevich conjecture for curves.

Raynaud's theorem (previously Manin-Mumford conjecture).

The Bogomologov conjecture (proven by Ullmo and Zhang).

The Mordell-Lang theorem.

In some of these examples the embedding of X into its Jacobian is simply part of the statement. I also consider this as ""useful"".

Are there any other nice examples? They don't have to be as difficult as the ones mentioned above.
",The use of embedding a curve into its Jacobian
92148,"There are notable examples of computers ""proving"" results discovered by mathematicians what about the opposite:


  Are there interesting conjectures ""discovered"" by computers and proved by humans?


Possible example in graph theory is ""Some Conjectures of Graffiti.pc (2004-07)"" suggested by Joseph O'Rourke in another answer.

The question might not be well defined because ""discovered"" is controversial.

Added This question may be a duplicate (or refinement) of (2) in Experimental Mathematics as Kristal Cantwell pointed out.


  I am mainly interested in examples where the program is designed to make conjectures which are not known identities to the program and later proved.

","Interesting conjectures ""discovered"" by computers and proved by humans?"
92153,"I think this SE site is the best fit for this question if not please direct me somewhere else :).

For my Bsc. Thesis I've researched algorithms to determine the number of upper sets in a partially ordered set. Before I started me and my professor searched for any prior research unfortunately we couldn't find much except for research regarding the Dedekind number which is partially related. 

While I'm finishing up my thesis my professor has expressed the wish to look for related work again to at least have some references and a half-decent 'prior/related work' chapter. So I'm looking for anything that is slightly related. However I keep running head first into pay-walls every time I find something that might be slightly related and I have a difficult time to asses the value of a paper based on it's front cover or the abstract. Of course my University has some contracts with some of these pay-walls but only mere luck directs me to one of these sometimes.

I'm looking for tips on where to find any related material concerning upper sets and upwards closure and if someone has experience and tips on writing a thesis in a field where there is not much prior work to cite from.
",Finding related work concerning Upper Sets
92154,"First one:
In his paper he says $GL_2(A^{f})$could act on the direct limit of the first cohomology groups with compact support $ H^1_c(M_n^{an}Sym^{k}(R^1f_{*}(Q)))$ with $n\rightarrow\infty$. Does he mean $GL_2(A^f)$ act on each finite level? If so   how does it exactly act on it since the elements in $GL_2(A^f) $could have denominators.  This confuses me for a long time.

Second one:
In this paper he says the Hecke algebra is the algebra of integral measures on the discrete space $GL_2(Q_p)/GL_2(Z_p)$ invariant on the left by $GL_2(Z_p)$. This is the first time I see one interprets Hecke algebra as measures. Is this the measure in the sense of real analysis? Could any one suggest some reference on it? 
Many thanks.
",about Deligne's 1969 paper
92155,"This question may be kind of vague. And we use the same notations as in Carayol's papers:

H. Carayol Sur les représentations l-adiques associées aux formes modulaires de Hilbert;

H. Carayol Sur la mauvaise réduction des courbes de Shimura.

We know Carayol constructed l-adic representation $\sigma$ of $Gal(\bar{F}/F)$ ""in"" the étale cohomology group of ""quaternionic"" Shimura curves roughly speaking by taking some Hecke ""eigenspace"" of 
$H_{ét}^1(M_K\times_F \bar{F} \mathcal{F}_{\lambda})$.

My question is could we get this Galois representation from some unitary Shimura curves? More precisely does $\sigma|_{Gal(\bar{E}/E)}$ appear in $H_{ét}^1(M_{K'}'\times_E \bar{E}\mathcal{F}_{\lambda}')$ for some $K'$ and some locally constant sheaf $\mathcal{F}_{\lambda}'$?

Thanks!
",$l$-adic representations from Shimura curves
92176,"I recently found myself talking about Szemerédi's mathematics and briefly discussed his famous sorting network discovered with Ajtai and Komlós. Apparently their algorithm is not practical because it takes time $C\log n$ for a fairly large constant $C$ and so in practice it is better to go for an algorithm that takes time say $2(\log n)^2$. I have read that reducing this constant is still an interesting open problem and wondered if there was a good place to find out what the status of this problem is.

The answer may depend on exactly what is required of the algorithm so let me ask a precise question though I may be interested in answers to slightly different but related questions. Let's suppose you have $n=2m$ objects to sort and you want to minimize the number of rounds. In each round you can partition the $n$ objects into $m$ pairs and compare each pair and in between rounds you can do whatever computations you want. [See below -- I've changed my mind about that last point.] The number of rounds you need is of the form $C\log n$ but what is known about the constant $C$? 

If I understand correctly the question I've just asked isn't the usual one since usually one requires more. The idea is that you start with the objects lined up from left to right in an arbitrary order and then at each round you choose some way of partitioning the objects into pairs but in between rounds the only thing you can do is switch the objects in each pair if the larger one is to the left of the smaller. Also the comparisons you do in each round are I think independent of the results of previous rounds. This is called a sorting network.

One other way in which one can vary the question is according to whether you allow randomized algorithms. The case that interests me most is the one where randomness is allowed and so is any amount of computation between rounds. Actually I now realize that that's a bit too generous since it means that we can check every single ordering and see whether it is consistent with the comparisons we have made. So I'd better change what I'm asking. First what is known about the constant $C$ in the best sorting network with randomness allowed? Secondly is the best known constant smaller if you allow ""reasonable"" additional computations to take place between rounds?
",Best known constant for parallel sorting
92179,"Some time ago I read this problem:
""In a school there are three classes. In each class there are n students. Each student know n+1 students of the other two classes. Show that there are three students of different classes that know each other.""
I struggled for a while trying to solve it but failed. Then I forgot it and now that I remembered it I can't remember where I've read it.
Is there anyone that have any idea of how to solve this problem? I would appreciate both complete solutions and ideas (maybe with them I can solve it by myself :-) ).
I think it concerns Combinatorics (I've used this tag in this question) but I'm not sure.

PS: if someone know where I could have read it in the first time it would be fantastic but I doubt it because I read it in Italian. By the way English is not my first language so I'm sorry if I've made some mistakes.
",Math demonstration about friendship between students (not a good title :D)
92188,"Let $I$ be a homogenous ideal in the ring $k[x_{1}\cdotsx_{n}]$. My question is: 

If $\lbrace f_{1}\cdotsf_{r}\rbrace$ is a minimal system of generators of $I$ then are the integers $r$ and $\deg f_i$ determined uniquely by $I$?

More precisely: 

If $\lbrace g_{1}\cdotsg_{s}\rbrace$ is another minimal set of generators of $I$ then do we necessarily have $r=s$ and $\deg f_{i}=\deg g_{\sigma i}$ for some $\sigma\in S_r$.



I have asked this question on MS however I did not get the satisfication answer. Please help me answer this question. 
Thank you very much!
",System of generator of a homogenous ideal
92192,"What are topics in error-correcting coding which are related to interesting math. ?
I am primarely  interested in nowdays hot topics but old days topics are also welcome. 

Let me try to mention what I heard about.

1) Hot topic in error-correction is finding LDPC codes with very low ""error-floor"" for code lengths dozens thoursands bits this might be useful for optic transmission. However it is not clear for me what kind of math playing role here ? (""Error-floor"" is related with codewords with small Hamming weight. So the code might be quite good - means majority of codewords have big Hamming weight 
so in most case code performs well but very small number having small Hamming weight will cause small number of  errors - it can be seen on the BER/SNR plot as a ""floor"".)

2) There is certain number of papers applying number theory (lattices in algebraic number fields) to consruct good codes.
One may see papers by F. Oggier G. Rekaya-Ben Othman J.-C. Belfiore E. Viterbo:
e.g. this one : http://arxiv.org/abs/cs/0604093.
I am not aware how ""hot"" is this topic and how far it is from practical applications...

3) Polar codes is a hot topic. What kind of math is playing role here ?

4) Probably most classical example is the Golay code (1948) and sporadic simple  Mathieu groups.
Let me quote Wikipedia: http://en.wikipedia.org/wiki/Binary_Golay_code :
""The automorphism group of the binary Golay code is the Mathieu group . The automorphism group of the extended binary Golay code is the Mathieu group . The other Mathieu groups occur as stabilizers of one or several elements of W."" By the way - is it occasional coincidence of there is something behind it ?
",Hot-topics in error correcting coding related to interesting math. ? 
92193,"In this paper page $6$ the authors  state the following:


  By Weil’s theorem $[17]$ any local algebraic group is birationally
  equivalent to an algebraic group.


Where 

$[17]$ A.Weil. On algebraic groups of transformations. Amer. J. Math. 77 (1955) 355-391.

I would like to know if I can find that Theorem in a textbook about Algebraic Groups.

I would appreciate your help.

PS. I did ask this question in StackExchange but I got no answer.
",Any local algebraic group is birationally equivalent to an algebraic group
92194,"A distance-regular graph (DRG) is in essence a graph $\Gamma$ of diameter $d$ for which there are integers $c_i a_i b_i (0 \le i \le d)$ such that for all vertices $x$ of $\Gamma$ and for all vertices $y$ of distance $i$ from $x$ the number of vertices $z$  adjacent to $y$ and distance $i-1$ from $x$ is $c_i$; the number of vertices $z$ adjacent to $y$ for distance $i$ from $x$ is $a_i$ and the number of $z$ adjacent to $y$ of distance $i+1$ from $x$ is $b_i.$
(See the paragraph on intersection numbers in this Wikipedia article on DRGs.)

For example the Petersen graph is distance-regular of diameter 2.  For the Petersen graph the intersection numbers are $b_0=3 b_1=2; a_1=0 a_2=2; c_1=1 c_2=1.$ 

Two recent research projects (one with undergraduates) have led me to some graphs that satisfy a weaker condition -- they satisfy the conditions above for some but not all vertices $x$.  These graphs are not distance regular but look distance regular with respect to a particular vertex that is the intersection numbers $c_i a_i b_i$ are well-defined for the distributions of vertices of distance $i$ from the special vertex $x.$

For example fix a particular vertex $x_0$ in the Petersen graph and consider the six vertices not adjacent to $x_0$.  These vertices lie on a hexagon a cycle of length six.  Replace that hexagon by two triangles.  This new graph is no longer distance regular but the integers $b_0 ... c_2$ still count distributions of vertices with respect to that special vertex $x_0.$

Question.  Is there a theory of these ""local"" distance-regular graphs?  Do they have a name?  (I think ""locally distance-regular"" is taken?  There are a variety of generalizations of distance-regular graphs; a google search reveals ""almost-"" and ""pseudo-"" but none of those generalizations seem to quite describe my need for a graph which has at least one vertex $x$ with intersection numbers.)

These ""local"" distance-regular graphs are fairly common in the sense that one can deform almost any distance regular graph into one of these ""local"" distance-regular graphs in a manner similar to the way the Petersen graph was deformed above.

I can show that some of the properties of DRGs persist in these generalizations for example the minimal polynomial of the DRG divides the minimal polynomial of the ``deformed"" not-quite-distance-regular graph and so the eigenvalues of the DRG are a subset of the eigenvalues of the not-quite DRG.  In many cases these ""not-quite"" DRGs have few eigenvalues.    
","Graphs which are ""distance-regular"" with respect to a vertex (but not distance-regular)"
92195,"I would like an explicit description of $\mathbb{R} SO(n) I_n$ i.e. the image of the identity under the action of the group algebra of $SO(n)$ by left multiplication. Equivalently what is an explicit description of the vector space $\{\sum_i c_i A_i: A_i \in SO(n)\}$? Presumably this is well-known and in the context of all compact simple Lie groups? I need this to understand some continuous state space Markov chain of particle systems. 

Edit: to those who vote to close please state reason. If you have a one-liner answer why not give it a shot? I will close it myself when I see a satisfactory response. 
",Orbit of the identity matrix under Lie group algebra actions
92200,"let $U_i$ be i.i.d.r.v. with  $P(U_i \le x) = \int_0^x g(t)dt$ for

$g(t)=L(t)t^{-(1+\alpha)}$ $\alpha >0$ and $L(\cdot)$ slowly varying

and $P(U&lt;\infty) = \int_0^\infty g(t)dt =1$

then for $S_n:= \sum_{i=1}^n U_i$ we have density $g^{*n}(x)$

if we fix n and let x be large we get $g^{*n}(x) \approx n g(x)$

intuitively if n is too large in comparison to x we should have some kind of exponential decay for $g^{*n}(x)$.

the integral i am trying to work with is

$\psi_n(h;t):=\int_0^t e^{(h-1)x}\frac{x^n}{n!} g^{*n}(t-x)dx$ for $h\in (01)$

we will be letting t be large but we must consider all values of $n\ge 1$

so i know that for the gamma function we have most of $e^{-x}\frac{x^n}{n!}$ centered around $x\approx n$ 
with exponential decay on either sides which makes sense since its the (n+1)-fold convolution of $e^{-x}$

i know that $\ln (\sum_n \psi_n(h;t)) \approx \bar{L}(h)h^{\frac{1}{\alpha}}t$ for large t and fixed small h through a nonrelated calculation if it helps.

im hoping to go through this calculation with $h=L(t)t^{-\alpha}$ ultimately
any help would be appreciated
",convolutions of densities 
92203,"We have a set $S$ with $k$ elements a positive integer $n$ and subsets $S_1 S_2 \cdots S_n$ each with n elements. For any two elements $ab$ of $S$ there are at most two sets $S_i$ containing both $a$ and $b.$ Must k be $\Omega(n^2)?$

If we replace the word ""two"" with the word ""one"" we have $k \ge \frac{(n+1)n}{2}$ because $S_i$ contains at least $n+1-i$ elements that are not in $S_1 S_2 \cdots S_{i-1}.$ In this case a special case of this is that if we have $n$ pairwise disjoint lines in the plane and a set of points such that each line contains at least $n$ points we have at least $\frac{n(n+1)}{2}$ points.

One motivation for this question is the generalization of Szemerédi-Trotter to a family of curves satisfying 1) two curves intersect in at most m points and 2) for every two points at most n curves go through both of those points. 

I'm trying to solve a graph theoretical problem assuming only an analogue of condition 2 and this is the easiest case of it. I expect that an extra condition is necessary but I cannot find any obvious counterexamples.
",Family of subsets such that there are at most two sets containing two given elements
92206,"The title essentially says it all. Consider the category $\mathfrak{Top}_2$ of triples $(Je_0e_1)$ where $J$ is a topological space and $e_i \in  J$. There is an obvious generalization of the definition of homotopic maps. Suppose we have selected $(Je_0e_1)\in \mathfrak{Top}_2$. We could say that two continuous maps $fg:X\to Y$ are ""$J$-homotopic""  if there is a continuous map $h:X\times J\to Y$ such that $h(xe_0) = f(x)$ and $h(xe_1) = g(x)$. We could then define $\pi_1 (Xx)$ to be the set of continuous maps $f:J\to X$ satisfying $f(e_0)=f(e_1)=x$ with $J$-homotopic maps identified. Here  in order to define composition of paths in the naive way we need to have picked some homeomorphism continuous map from $J$ to $({0}\times J\cup {1}\times J)/(({0}e_1) = (1e_0))$ taking $e_0$ to $e_0\times 0$ and $e_1$ to $e_1\times 1$. I have two questions:


Can $([01]01)$ be characterized as an object in $\mathfrak{Top}_2$ in a purely categorical manner?
When is $\pi_1 (Xx)$ a group? For that matter when is $\pi_1 (Xx)$ associative?


Essentially the question comes down to: what properties of $[01]$ are needed in order to do homotopy theory?
",What properties make $[01]$ a good candidate for defining fundamental groups?
92207,"Let $f$ be an automorphic form for $\Gamma_0(N)\subset SL(3\mathbb{Z})$.

$\Gamma_0(N)=(abc;def;ghi)\in SL(3\mathbb{Z})|g=h=0(mod N)$

Is there any Atkin-Lehner operator for $\Gamma_0(N)$ which will give a functional equation for L-function of $f$?
",Atkin–Lehner operator for GL(3)?
92209,"To check that a subgroup of $SL(n \mathbb{Z})$ for $n>2$ is profinitely dense one need only check that it surjects under all the projections mod $m\in \mathbb{Z}$ (which while in appearance infinite is usually a finite computation). What about $SL(2 \mathbb{Z})$ is there anything resembling a decision procedure?
",profinite density in $SL(2 \mathbb{Z})$
92212,"In the study of a particular PDE I found myself wanting to prove the following inequality:

$( \int_0^{\infty} r^{-3} |f|^6 \; dr )^{1/6} \leq C ( \int_0^{\infty} [ r^{-1} |f|^2 + r |f'|^2 + r |f''|^2] \; dr )^{1/2}$

for some constant $C > 0$ and all $f \in C^{\infty}_c((0\infty);(-\infty\infty))$.

Partial progress:


If $\mathop{supp} f \in [r_0 \infty)$ for some $r_0 > 0$ then
$( \int_0^{\infty} r^{-3} |f|^6 \; dr )^{1/6} \leq C(r_0) ( \int_0^{\infty} [ r^{-1} |f|^2 + r |f'|^2 ] \; dr )^{1/2}$.
However $C(r_0) \rightarrow \infty$ as $r_0 \searrow 0$ as can be seen by basic scaling. This lead me to try to decompose $f$ into two parts for concreteness one supported on say $[1/2\infty)$ and the other supported in $(02]$. However this didn't lead me anywhere.
I employed a heuristic analysis as in http://terrytao.wordpress.com/2010/03/11/a-type-diagram-for-function-spaces/ . Of course one has to also track the position of the bump function since the norms are not translation invariant. The inequality was satisfied under this heuristic but I didn't know how to make it rigourous.
Tried the change of variables $p = \log r$ to no avail.


I don't have any reason except for the above to believe that the inequality is true so perhaps someone can come up with a counterexample?

Any help would be much appreciated thanks in advance.
",A Sobolev-type inequality with weights
92218,"Morse theory investigates the topology of compact manifolds using critical points of real-valued functions $f\colon\ M\to \mathbb{R}$. Motivated by problems in dynamical systems Novikov (Multivalued functions and functionals: An analogue of the Morse Theory) began to study Morse theory of closed $1$-forms a special case of which is circle-valued Morse Theory (the subject of a very nice book by Pajitnov). The key new idea was to use the Novikov ring a certain ring of formal power series as a tool to count gradient flow lines of an induced Morse function on a covering space of $M$.

Novikov's ideas have been quite influential but I have not been able to find a good introductory text on general Morse-Novikov theory just by googling keywords. My interests are in classical differential topology in low dimensions. The reason that I want such a reference is that I work quite a bit with finite covering spaces (not necessarily abelian covers) and I'm curious as to whether or not Morse-Novikov theory gives me a better intuitive handle on what is happening than just plain old garden-variety Morse theory.


Reference Request: Can anyone recommend/ Does there exist a good introductory text on Morse-Novikov Theory?

",Good introduction to Morse-Novikov theory?
92221,"A Soergel bimodule (for $S_n$) is a bimodule over $R = \mathbb{Q}[x_1\dotsx_n]$ which appears as a summand/grading shift of tensor products of the basic bimodules
$$B_{ii+1} = R \otimes_{ii+1} R$$
where $\otimes_{ii+1}$ means the tensor product over the subring of polynomials invariant under permuting $i$ and $i+1$.  It follows immediately that every Soergel bimodule $M$ has the following properties:

(1) $M$ is free as a left module or as a right module although not necessarily as a bimodule.

(2) $M$ commutes with invariant polynomials in the sense that for every invariant polynomial $p \in \mathbb{Q}[x_1\dotsx_n]$ and $m \in M$ we have
$$
pm = mp.
$$

I think they also have the following property:

(3) There is an invariant vector an element $m_0 \in M$ so that
$$
x_i m_0 = m_0 x_i
$$
for every $i=1\dotsn$.

Do these properties characterize Soergel bimodules?  Without the third condition you could have for instance a bimodule that just permuted the $x_i$: a one-dimensional module with a single generator $a$ as a right module so that
$
x_i a = a x_{\sigma(i)}
$
for some permutation $\sigma$.

Edit: The natural generalization for a general Weyl group $W$ would be to replace the invariant polynomials in (2) by the polynomials that are invariant under $W$.  Clearly all Soergel bimodules would still satisfy this generalization of (2).

Any references are welcome.  If it's not known I'll try to prove it.

Edit: Ben Webster gave a counterexample below.  More generally I'm still interested in some sort of intrinsic elementary characterization.
",Intrinsic characterization of Soergel bimodules?
92224,"Dear all

Let $S$ be a scheme in characteristic $0$
and let $\mathscr{X}/S$ mean a crystal in Artin stacks over $S$ in the sense of this handout page 4 Definition 0.5 where we replace the scheme $X$ by a stack $\mathscr{X}$.

Does $\mathscr{X}$ always admit an atlas $Y$ over $S$ which can be enhanced to a crystal of schemes over $S$? In other words is there a crystal $Y$ in schemes over $S$ together with a map of algebraic stacks $Y\to \mathscr{X}$ which is smooth and surjective?
",Does every stack with a connection admit an atlas with a connection?
92225,"Let G be a multipartite graph on r classes each containing k vertices such that there is no independent set which contains at least one vertex from each class. I believe such graphs contain a complete bipartite graph $K_{f(k)f(k)}$ for each fixed r with f an increasing (possibly even linear) function but the proof eludes me so far. Google search led me to extremely results about Ramsey-type results for bipartite subgraphs but not complete ones. Any insights are much appreciated.
",Large bicliques in r-partite graphs containing no independent sets having one vertex from each class
92227,"Recently I began to read a lecture notes download from internet. The lecture is about finite simple groups. The first interesting thing in this note is about the maximal abelian subgroups $A$ of $G=SL_2(F)$ where $F$ is a field of characteristic $p\ge 0$: 1) $A$ is a unipotent radical of the Borel subgroup; 2)
$A$ is a maximal split torus; 3) $A$ is a maximal non-split torus.

The first two types are easy to understand by matrix but the third type is complex to me and the lecture is not clear about this. Is there anyone give me some detail for this or give me some references for this?

I also find that there are maybe some trick in the computation of matrix which can not be found in the course of linear algebra. For example is there special way to computing $[AB]$ or oder of $A$ for $A B \in GL_n(F)$?

Thank you very much!
",About the maximal abelian subgroups of $SL_2(F)$
92233,"Consider a constraint of the form

$$ f(x) := x^T A x = 0 $$

where $A \in \mathbb{R}^n$ is symmetric but may be singular and indefinite.  The constraint set $C$ is a (nonconvex) cone since for any $x \in C$ we also have $ux \in C$ for all $u \in \mathbb{R}$.

Given a point $x_0$ not necessarily in $C$ I am seeking a cheap computational procedure for finding a nearby (in the Euclidean sense) point $x \in C$.  ""Nearby"" means something like the distance between $x$ and the closest point $x^* \in C$ can be bounded in terms of the distance between $x_0$ and $C$.  ""Cheap"" means something like $O(n \log n)$ or some (very) small polynomial at worst.

Performing exact line search along the constraint gradient $-2Ax$ is one idea yielding a single scalar quadratic equation for the shortest time t: $\min_t f(x_0 - 2tAx_0)$.  Unfortunately the roots of this equation are not always real.

Thanks!
",Projection onto a quadratic cone?
92235,"Question. Can there be an Aronszajn tree $T$ such that no
c.c.c. forcing extension adds a cofinal branch to $T$ but there is an
$\omega_1$-preserving forcing extension adding a cofinal branch to
$T$?

To give some background an Aronszajn tree is an
$\omega_1$-tree with no $\omega_1$-branches and it is special
if it is the union of countably many antichains. Any forcing
extension in which a special Aronszajn tree $T$ comes to have a cofinal branch must collapse
$\omega_1$ since the branch has size $\omega_1^V$ and will contain
at most one node from each of the antichains witnessing that $T$ is
special. In other words a special Aronszajn tree must remain Aronszajn in any
$\omega_1$-preserving forcing extension and this includes all
c.c.c. extensions. Meanwhile any Aronszajn tree can be forced to
be special and the specializing forcing is c.c.c. and absolute
(consisting of finite partial specializing functions). Thus this
forcing remains c.c.c. in any extension in which $T$ remains
Aronszajn.

Concerning the question


A special Aronszajn tree satisfies the first requirement of the question since we
cannot add a branch to it by c.c.c. forcing but it doesn't
satisfy the second requirement since no $\omega_1$-preserving extension
can add a cofinal branch. So special Aronszajn trees won't work.
A Souslin tree satisfies the second requirement but not the first precisely because it is
itself c.c.c. and adds a branch through itself. So Souslin trees
won't work.


What is needed is a tree that is almost special in the sense that
it remains Aronszajn in every c.c.c. extension but not fully
special in the sense that we can add a cofinal branch by some
(non-c.c.c.) $\omega_1$-preserving forcing.

I am interested in this question in part because the existence of
such a tree $T$ would provide an answer Arthur Fischer's question
on two
versions of absolutely ccc because the forcing $\mathbb{P}$ to specialize $T$ is c.c.c. and would remain
c.c.c. in any c.c.c. extensions since the tree would still be Aronszajn
there but it would not be c.c.c. in the $\omega_1$-preserving
extension in which $T$ gains a cofinal branch.
",Can there be an almost-special not-fully-special Aronszajn tree?
92237,"(Apologies if this question isn't quite research-level: a colleague came across it while preparing a non-examinable bonus lecture on class field theory for an undergraduate algebraic number theory course.)


  Let $K$ be a number field. Is there always a finite extension $L / K$ such that $L$ has class number 1? 


If $K$ has finite class field tower (i.e. the tower of fields $(K_n)_{n \ge 0}$ where $K_0 = K$ and $K_{n+1}$ is the Hilbert class field of $K_n$ eventually terminates) then that solves the problem. But it's a well-known theorem of Golod and Shafarevich that the class field tower of $K$ doesn't terminate if $K$ is an imaginary quadratic field with enough primes ramified.

The textbook my colleague has been using claims that it follows from Golod-Shafarevich that these fields $K$ cannot be embedded in any number field with class number 1 but this implication isn't clear to me. Golod-Shafarevich shows that $K$ has no finite solvable everywhere-unramified extension with class number 1 but that's a much weaker statement isn't it?
",Embedding number fields in fields with class number 1
92241,"Let $F_1F_2$ be two polynomials of two variables $(xy)$ (say complex variables).
Suppose that $F_1$ and $F_2$ have no common factors and $F_1(P)=F_2(P)=0$.

What is in practice the quickest way to calculate the index of intersection of the curves $F_1=0$ and $F_2=0$ at $P$? Or say what methods one uses to calculate the index?

I know two definitions of the index but they don't  look so handy if $C_1$ and $C_2$ are ""complicated"" at $P$: 

1) Take generic small numbers $c_1c_2\in \mathbb C$ and count the number of intersections of curves $F_1=c_1$ $F_2=c_2$ close to the point $P$.

2) Calculate the dimension of the vector space $O_P/((F_1F_2)\cdot O_P)$ where $O_P$ denotes the local ring of $\mathbb C^2$ at $P$.

I guess there should be one more way to make the calculation by resolving singularities of curves $C_1$ and $C_2$ at $P$... 

But how to do this calculation in an effective way? 
",Calculating the local index of intersection of two algebraic curves.
92243,"Dear all

I have a question about convergence of $L^p$-means. It can be shown (Inequalities Theorem 193 Hardy Littlewood Polya) that 

$\forall f \in L^p(D\mu)\cap L^\infty(D\mu) M_p(f) = \left( \frac{\int_D|f|^pd\mu}{\mu(D)} \right)^{1/p} \to \|f\|_\infty \textrm{ for } p \to \infty$

Translating this in terms of convergence we have the follwings:

$\forall \epsilon>0 \forall f p_0 = p_0(f\epsilon): \forall p\geq p_0 |M_p(f)-\|f\|_\infty| &lt; \epsilon$ 

or equivalently $\forall \epsilon>0 \forall f \neq 0 p_0 = p_0(f\epsilon): \forall p\geq p_0 |\frac{M_p(f)}{\|f\|_\infty} - 1| &lt; \epsilon$ 

Now here is my question: given a suitable $f$ and an $\epsilon$ is there any way to computes/estimate this $p_0$ coming in the convergence property? If not is there a way to add some constraints to make it possible? (for instance $f$ should be defined on a bounded domain or $f$ should have 0 mean: $\int f = 0$ or any other things)

Thanks a lot for any clue/references
",Convergence of $L^p$ means and/or norms
92245,"I'm trying to understand Sogge's book Lectures on Non-Linear Wave Equations the part where he proves global existence for semilinear equations. There is one part he uses the following inequality:

$\|u\|_{L^4 L^{12}(K)} \lesssim \|\nabla u(0)\|_{L^2} + \|\partial_t u(0)\|_{L^2} + \|F\|_{L^1 L^2 (K)}$

where $K$ is the cone ${(tx) : |x-x_0| \leq t_0 -t}$ and $u$ solves $\square u = F$. If $K$ was $[0T]\times \mathbb{R}^d$ then this would just be Strichartz's inequality for the wave equation. He says that we can put a cone instead of $[0T]\times \mathbb{R}^d$ by Huygens' principle but I don't know exactly how he's able to do that.

I tried localizing the initial data to the ball $B(x_0t_0)$ which by finite speed of propagation will yield the inequality but I can only localize smoothly so I end up with a larger cone on the right hand side. How can I use Huygens' principle to prove this?

Thanks
",Strichartz estimates over cones
92247,"I asked this also here but maybe it's also appropriate to ask it here.

Bruno Harris' proof (or I guess also Bott's original proof) of Bott periodicity (see here for instance) shows that there is a homotopy equivalence $h\colon\mathbb{Z}\times BU \rightarrow \Omega^2 (\mathbb{Z}\times BU)$ hence there is a natural isomorphism of set-valued functors $KU\rightarrow KU^{-2}$. Karoubi calls this ""weak Bott periodicity"" in his book.

Now is it possible to deduce ""strong Bott periodicity"" from that?
I.e. that external multiplication by the Bott element is an isomorphism?

It would suffice to show that the maps $KU(X)\rightarrow KU^{-2}(X)$ are $KU(X)$-module homomorphisms i.e. I think one has to show that a diagram like

$\begin{matrix}
\mathbb{Z}\times BU\wedge\mathbb{Z}\times BU &amp;\stackrel{\otimes}{\rightarrow}&amp;\mathbb{Z}\times BU\\
\downarrow{h\wedge id}&amp;&amp;\downarrow{h}\\
\Omega^2(\mathbb{Z}\times BU)\wedge \mathbb{Z}\times BU&amp;\stackrel{\otimes}{\rightarrow}&amp;\Omega^2(\mathbb{Z}\times BU)
\end{matrix}
$

commutes up to homotopy (the lower $\otimes$ should be something like pointwise multiplication of maps $S^2\rightarrow \mathbb{Z}\times BU$ by elements of $\mathbb{Z}\times BU$). Of course the problem is that the map $h$ is not very explicit.

Is it at all possible to do that? Many thanks.
",Weak Bott periodicity vs. strong Bott periodicity
92249,"Suppose a polynomial$ u(x)=ax^{2}+bx+c$，with a b c positive$g(x)=d*xe^{-\lambda_1 x}+fe^{-\lambda_2 x} $with df positve let $ H(x)=u(x)-g(x)$ when we reserach some bahavior of a dynamic system we want to give some condtion such that all root of H(x) will locate in the half-left complex however I did not how to deal with any reference and advice will be appreatiated.
",a problem about All roots in the left half plane 
